CountOfSubdomains,DomainLenght,CountOfCharInFQDN,CountOfSuffix,CountOfDigitsInFQDN,CountOfLettersInFQDN,CountOfDirectory,CountOfLetters,CountOfDigitInURL,CountOfCharInURL,CountOfPercent,CountOfQuestion,CountOfEqual,CountOfAmpersand,malicious
1,3,15,0,0,13,7,72,8,0,0,0,0,0,0
1,3,16,0,3,11,2,67,6,0,0,0,0,0,0
1,3,16,0,3,11,2,61,13,6,6,0,0,0,0
1,3,16,0,3,11,2,64,11,6,6,0,0,0,0
1,3,16,0,3,11,2,72,3,0,0,0,0,0,0
1,3,16,0,3,11,2,72,3,0,0,0,0,0,0
1,3,16,0,3,11,2,56,17,6,6,0,0,0,0
1,3,16,0,3,11,2,68,8,0,0,0,0,0,0
1,3,14,0,0,12,3,55,15,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,14,0,0,12,3,57,13,9,9,1,4,3,0
1,3,11,0,0,9,6,49,32,0,0,0,0,0,0
1,3,11,0,0,9,6,53,30,0,0,0,0,0,0
1,3,11,0,0,9,6,51,30,0,0,0,0,0,0
1,3,11,0,0,9,6,52,29,0,0,0,0,0,0
1,3,11,0,0,9,6,53,30,0,0,0,0,0,0
1,3,11,0,0,9,6,53,30,0,0,0,0,0,0
1,3,11,0,0,9,6,54,30,0,0,0,0,0,0
1,3,11,0,0,9,6,51,30,0,0,0,0,0,0
1,3,8,0,0,6,4,65,12,0,0,0,0,0,0
1,3,8,0,0,6,4,55,21,0,0,0,0,0,0
1,3,8,0,0,6,4,60,16,0,0,0,0,0,0
1,3,12,0,0,10,2,70,6,5,5,1,1,0,0
1,3,8,0,0,6,5,33,34,21,21,0,0,0,0
1,3,11,0,0,9,6,72,6,0,0,0,0,0,0
1,3,11,0,0,9,6,68,7,0,0,0,0,0,0
1,3,12,0,0,10,6,67,14,0,0,0,0,0,0
1,3,12,0,0,10,6,64,14,0,0,0,0,0,0
1,3,16,0,0,14,6,71,8,0,0,0,0,0,0
1,3,16,0,0,14,6,69,10,0,0,0,0,0,0
1,3,14,0,0,12,4,66,8,0,0,0,0,0,0
1,3,14,0,0,12,4,68,7,0,0,0,0,0,0
1,3,7,0,0,5,5,73,8,0,0,0,0,0,0
1,3,7,0,0,5,5,72,8,0,0,0,0,0,0
1,3,7,0,0,5,6,69,10,0,0,0,0,0,0
1,3,7,0,0,5,5,74,8,0,0,0,0,0,0
1,3,7,0,0,5,6,70,12,0,0,0,0,0,0
1,3,7,0,0,5,5,73,9,0,0,0,0,0,0
1,3,7,0,0,5,5,75,8,0,0,0,0,0,0
1,3,12,0,0,10,2,45,19,27,27,1,0,0,0
1,3,12,0,0,10,2,43,21,27,27,1,0,0,0
1,3,12,0,0,10,3,50,18,22,22,1,0,0,0
1,3,16,0,0,14,12,70,5,0,0,1,1,0,0
1,3,13,0,0,11,6,72,8,0,0,0,0,0,0
1,3,13,0,0,11,6,66,12,0,0,0,0,0,0
1,3,13,0,0,11,4,77,1,0,0,0,0,0,0
1,3,11,0,0,8,6,72,6,0,0,0,0,0,0
1,3,13,0,0,11,4,73,7,0,0,0,0,0,0
1,3,13,0,0,11,4,73,8,0,0,1,1,0,0
1,3,13,0,0,11,4,71,8,0,0,1,1,0,0
1,3,13,0,0,11,4,70,8,0,0,1,1,0,0
1,3,13,0,0,11,4,70,8,0,0,1,1,0,0
1,3,13,0,0,11,4,72,7,0,0,0,0,0,0
1,3,13,0,0,11,4,70,8,0,0,1,1,0,0
1,3,13,0,0,11,3,80,0,0,0,0,0,0,0
1,3,13,0,0,11,3,79,0,0,0,0,0,0,0
1,3,13,0,0,11,3,78,0,0,0,0,0,0,0
1,3,8,0,0,6,4,53,15,0,0,1,8,7,0
1,3,8,0,0,6,4,53,15,0,0,1,8,7,0
1,3,8,0,0,6,4,53,15,0,0,1,8,7,0
1,3,9,0,4,3,5,65,15,0,0,0,0,0,0
1,3,9,0,4,3,5,64,15,0,0,0,0,0,0
1,3,9,0,4,3,5,57,21,0,0,0,0,0,0
1,3,9,0,4,3,5,68,13,0,0,0,0,0,0
1,3,9,0,4,3,5,57,22,0,0,0,0,0,0
1,3,9,0,4,3,5,62,17,0,0,0,0,0,0
1,3,8,0,1,5,4,75,1,0,0,0,0,0,0
1,3,8,0,1,5,4,75,2,0,0,0,0,0,0
1,3,10,0,0,8,6,74,6,0,0,0,0,0,0
1,3,10,0,0,8,6,81,0,0,0,0,0,0,0
1,3,14,0,0,12,4,69,12,0,0,1,1,0,0
1,3,16,0,0,14,6,42,29,16,16,0,0,0,0
1,3,14,0,0,12,7,48,26,14,14,0,0,0,0
1,3,14,0,0,12,6,36,32,20,20,0,0,0,0
1,3,11,0,0,9,3,66,9,2,2,1,4,3,0
1,3,7,0,0,5,5,68,10,0,0,0,0,0,0
1,3,7,0,0,5,5,74,4,0,0,0,0,0,0
1,3,7,0,0,5,5,76,4,0,0,0,0,0,0
1,3,7,0,0,5,5,72,7,0,0,0,0,0,0
1,3,7,0,0,5,5,76,4,0,0,0,0,0,0
1,3,7,0,0,5,5,75,4,0,0,0,0,0,0
1,3,14,0,0,12,4,77,5,0,0,0,0,0,0
1,3,14,0,0,12,4,77,6,0,0,0,0,0,0
1,3,14,0,0,12,4,70,8,0,0,0,0,0,0
1,3,14,0,0,12,4,71,10,0,0,0,0,0,0
1,3,14,0,0,12,4,57,18,0,0,0,0,0,0
1,3,14,0,0,12,4,73,6,0,0,0,0,0,0
1,3,14,0,0,12,4,72,10,0,0,1,1,0,0
1,3,14,0,0,12,4,66,13,0,0,0,0,0,0
1,3,14,0,0,12,4,69,12,0,0,1,1,0,0
1,3,11,0,0,9,3,65,8,0,0,0,0,0,0
1,3,11,0,0,9,4,79,0,0,0,0,0,0,0
1,3,11,0,0,9,6,81,2,0,0,0,0,0,0
1,3,13,0,2,9,6,67,12,0,0,0,0,0,0
1,3,13,0,2,9,6,71,10,0,0,0,0,0,0
1,3,13,0,2,9,6,69,11,0,0,0,0,0,0
1,3,13,0,2,9,6,72,10,0,0,0,0,0,0
1,3,13,0,2,9,6,71,10,0,0,0,0,0,0
1,3,13,0,2,9,6,64,15,0,0,0,0,0,0
1,3,13,0,2,9,6,69,10,0,0,0,0,0,0
1,3,13,0,2,9,6,69,10,0,0,0,0,0,0
1,3,22,0,0,20,2,75,6,0,0,1,1,0,0
1,3,22,0,0,20,2,81,1,0,0,0,0,0,0
1,3,22,0,0,20,2,78,1,0,0,1,1,0,0
1,3,22,0,0,20,2,78,1,0,0,1,1,0,0
1,3,8,0,0,6,6,70,8,0,0,0,0,0,0
1,3,19,0,0,17,3,78,7,0,0,0,0,0,0
1,3,19,0,0,17,3,76,7,0,0,0,0,0,0
1,3,12,0,0,10,5,72,5,0,0,1,1,0,0
1,3,12,0,0,10,5,72,7,0,0,1,1,0,0
1,3,12,0,0,10,4,77,1,0,0,0,0,0,0
1,3,12,0,0,10,4,76,1,0,0,0,0,0,0
1,3,12,0,0,10,4,77,1,0,0,0,0,0,0
1,3,12,0,0,10,4,73,1,0,0,0,0,0,0
1,3,13,0,0,10,5,76,4,0,0,1,2,1,0
1,3,13,0,0,10,5,76,4,0,0,1,2,1,0
1,3,14,0,0,11,4,72,6,0,0,0,0,0,0
1,3,14,0,0,11,4,78,6,0,0,0,0,0,0
1,3,14,0,0,11,4,39,28,22,22,0,0,0,0
1,3,14,0,0,11,4,77,6,0,0,0,0,0,0
1,3,16,0,0,14,3,66,14,0,0,1,2,1,0
1,3,16,0,0,14,3,65,15,0,0,1,2,1,0
1,3,15,0,0,13,5,72,10,0,0,0,0,0,0
1,3,15,0,0,13,5,76,7,0,0,0,0,0,0
1,3,15,0,0,13,5,76,7,0,0,0,0,0,0
1,3,15,0,0,13,5,76,7,0,0,0,0,0,0
1,3,15,0,0,13,5,75,7,0,0,0,0,0,0
1,3,15,0,0,13,5,76,7,0,0,0,0,0,0
1,3,15,0,0,13,5,73,8,0,0,0,0,0,0
1,3,15,0,0,13,5,76,7,0,0,0,0,0,0
1,3,14,0,0,12,7,71,8,0,0,0,0,0,0
1,3,14,0,0,12,7,71,8,0,0,0,0,0,0
1,3,14,0,0,12,7,71,8,0,0,0,0,0,0
1,3,14,0,0,12,7,69,8,0,0,0,0,0,0
1,3,24,0,0,22,3,82,0,0,0,0,0,0,0
1,3,24,0,0,22,3,82,0,0,0,0,0,0,0
1,3,24,0,0,22,8,78,3,0,0,1,1,0,0
1,3,16,0,0,13,6,82,0,0,0,0,0,0,0
1,3,16,0,0,13,5,80,1,0,0,0,0,0,0
1,3,16,0,0,13,5,82,0,0,0,0,0,0,0
1,3,16,0,0,13,5,79,1,0,0,0,0,0,0
1,3,16,0,0,13,7,78,3,0,0,0,0,0,0
1,3,16,0,0,13,5,78,0,0,0,0,0,0,0
1,3,16,0,0,13,4,81,0,0,0,0,0,0,0
1,3,8,0,0,6,4,77,4,0,0,1,1,0,0
1,3,8,0,0,6,5,54,29,0,0,1,1,0,0
1,3,8,0,0,6,5,56,27,0,0,1,1,0,0
1,3,14,0,0,11,3,66,8,0,0,0,0,0,0
1,3,14,0,0,11,3,67,7,0,0,0,0,0,0
1,3,14,0,0,11,3,70,7,0,0,0,0,0,0
1,3,14,0,0,11,3,68,7,0,0,0,0,0,0
1,3,13,0,0,11,3,75,7,0,0,0,0,0,0
1,3,13,0,0,11,3,72,7,0,0,0,0,0,0
1,3,13,0,0,11,3,71,10,0,0,0,0,0,0
1,3,13,0,0,11,5,61,20,0,0,0,0,0,0
1,3,18,0,0,16,2,72,11,2,2,1,1,0,0
1,3,18,0,0,16,2,71,10,2,2,1,1,0,0
1,3,18,0,0,16,2,71,10,2,2,1,1,0,0
1,3,9,0,0,7,3,80,0,0,0,0,0,0,0
1,3,9,0,0,7,3,80,0,0,0,0,0,0,0
1,3,9,0,0,7,3,79,0,0,0,0,0,0,0
1,3,10,0,0,8,9,80,0,0,0,0,0,0,0
1,3,10,0,0,8,4,75,6,0,0,0,0,0,0
1,3,16,0,0,14,4,79,0,0,0,1,1,0,0
1,3,13,0,0,11,4,42,26,21,21,0,0,0,0
1,3,10,0,0,8,6,51,19,2,2,2,4,2,0
1,3,14,0,0,12,4,74,7,0,0,0,0,0,0
1,3,14,0,0,12,4,74,9,0,0,0,0,0,0
1,3,14,0,0,12,4,73,9,0,0,0,0,0,0
1,3,15,0,0,13,5,72,7,0,0,0,0,0,0
1,3,15,0,0,13,5,73,7,0,0,0,0,0,0
1,3,15,0,0,13,6,74,9,0,0,0,0,0,0
1,3,15,0,0,13,6,69,10,0,0,0,0,0,0
1,3,15,0,0,13,6,72,7,0,0,0,0,0,0
1,3,15,0,0,13,5,70,9,0,0,0,0,0,0
1,3,15,0,0,13,6,74,7,0,0,0,0,0,0
1,3,15,0,0,13,6,74,7,0,0,0,0,0,0
1,3,15,0,0,13,6,68,9,0,0,0,0,0,0
1,3,9,0,0,7,4,78,2,0,0,0,0,0,0
1,3,9,0,0,7,4,78,2,0,0,0,0,0,0
1,3,9,0,0,7,4,77,2,0,0,0,0,0,0
1,3,9,0,0,7,4,79,2,0,0,0,0,0,0
1,3,9,0,0,7,4,81,0,0,0,0,0,0,0
1,3,9,0,0,7,4,76,4,0,0,0,0,0,0
1,3,9,0,0,7,4,78,2,0,0,0,0,0,0
1,3,9,0,0,7,4,77,1,0,0,0,0,0,0
1,3,9,0,0,7,4,78,0,0,0,0,0,0,0
1,3,9,0,0,7,4,74,0,0,0,0,0,0,0
1,3,9,0,0,7,4,77,2,0,0,0,0,0,0
1,3,11,0,0,9,8,75,6,0,0,0,0,0,0
1,3,11,0,0,9,9,59,18,0,0,0,0,0,0
1,3,11,0,0,9,8,69,8,0,0,0,0,0,0
1,3,11,0,0,9,8,59,18,0,0,0,0,0,0
1,3,11,0,0,9,8,71,8,0,0,0,0,0,0
1,3,16,0,0,14,4,51,21,4,4,0,0,0,0
1,3,16,0,0,14,4,50,29,6,6,0,0,0,0
1,3,16,0,0,14,4,63,17,1,1,0,0,0,0
1,3,16,0,0,14,4,62,15,4,4,0,0,0,0
1,3,16,0,0,14,4,60,18,5,5,0,0,0,0
1,3,16,0,0,14,4,60,18,5,5,0,0,0,0
1,3,16,0,0,14,4,64,13,2,2,0,0,0,0
1,3,16,0,0,14,4,71,9,1,1,0,0,0,0
1,3,16,0,0,14,4,60,19,2,2,0,0,0,0
1,3,16,0,0,14,4,69,14,0,0,0,0,0,0
1,3,16,0,0,14,4,71,10,0,0,0,0,0,0
1,3,16,0,0,14,4,61,16,3,3,0,0,0,0
1,3,16,0,0,14,4,66,17,0,0,0,0,0,0
1,3,16,0,0,14,4,68,13,0,0,0,0,0,0
1,3,16,0,0,14,4,72,10,0,0,0,0,0,0
1,3,16,0,0,14,4,67,16,0,0,0,0,0,0
1,3,16,0,0,14,4,67,16,0,0,0,0,0,0
1,3,16,0,0,14,4,72,7,0,0,0,0,0,0
1,3,16,0,0,14,4,76,7,0,0,0,0,0,0
1,3,13,0,0,11,4,74,4,0,0,0,0,0,0
1,3,15,0,0,12,4,81,0,0,0,1,1,0,0
1,3,15,0,0,12,7,69,10,0,0,1,1,0,0
1,3,11,0,0,9,2,70,10,0,0,0,0,0,0
1,3,11,0,0,9,3,60,21,0,0,1,2,1,0
1,3,11,0,0,9,3,75,7,0,0,0,0,0,0
1,3,11,0,0,9,3,75,7,0,0,0,0,0,0
1,3,11,0,0,9,5,59,20,0,0,0,0,0,0
1,3,11,0,0,9,5,72,10,0,0,0,0,0,0
1,3,11,0,0,9,4,70,12,0,0,0,0,0,0
1,3,14,0,0,12,6,71,6,0,0,0,0,0,0
1,3,14,0,0,12,7,78,1,0,0,1,3,2,0
1,3,12,0,0,10,5,60,20,0,0,0,0,0,0
1,3,14,0,0,12,4,81,0,0,0,0,0,0,0
1,3,13,0,0,11,5,82,0,0,0,0,0,0,0
1,3,18,0,0,16,6,73,8,0,0,0,0,0,0
1,3,18,0,0,16,6,73,8,0,0,0,0,0,0
1,3,18,0,0,16,6,70,10,0,0,0,0,0,0
1,3,13,0,0,11,5,78,4,0,0,0,0,0,0
1,3,14,0,0,12,4,66,17,0,0,1,1,0,0
1,3,14,0,0,12,4,66,17,0,0,1,1,0,0
1,3,14,0,0,12,4,66,17,0,0,1,1,0,0
1,3,14,0,0,12,4,65,18,0,0,1,1,0,0
1,3,14,0,0,12,6,83,0,0,0,0,0,0,0
1,3,14,0,0,12,6,82,0,0,0,0,0,0,0
1,3,14,0,0,12,4,66,17,0,0,1,1,0,0
1,3,16,0,0,14,4,76,3,0,0,0,0,0,0
1,3,18,0,0,16,5,77,4,0,0,0,0,0,0
1,3,18,0,0,16,5,81,0,0,0,0,0,0,0
1,3,18,0,0,16,5,80,0,0,0,0,0,0,0
1,3,18,0,0,16,6,81,0,0,0,0,0,0,0
1,3,18,0,0,16,6,82,0,0,0,0,0,0,0
1,3,18,0,0,16,6,77,2,0,0,0,0,0,0
1,3,18,0,0,16,6,78,2,0,0,0,0,0,0
1,3,18,0,0,16,6,82,0,0,0,0,0,0,0
1,3,18,0,0,16,5,80,2,0,0,0,0,0,0
1,3,18,0,0,16,5,67,19,0,0,0,0,0,0
1,3,8,0,1,5,4,71,8,0,0,0,0,0,0
1,3,14,0,0,12,3,83,0,0,0,0,0,0,0
1,3,14,0,0,12,3,83,0,0,0,0,0,0,0
1,3,13,0,0,11,3,75,7,0,0,0,0,0,0
1,3,13,0,0,11,3,73,7,0,0,0,0,0,0
1,3,13,0,0,11,3,66,10,0,0,0,0,0,0
1,3,12,0,0,10,3,74,7,0,0,0,0,0,0
1,3,12,0,0,10,5,71,10,0,0,0,0,0,0
1,3,12,0,0,10,3,72,10,0,0,0,0,0,0
1,3,12,0,0,10,5,69,10,0,0,0,0,0,0
1,3,12,0,0,10,5,71,9,0,0,0,0,0,0
1,3,12,0,0,10,3,66,13,0,0,0,0,0,0
1,3,11,0,0,9,4,66,10,8,8,1,2,1,0
1,3,11,0,0,9,3,68,10,0,0,1,4,3,0
1,3,11,0,0,9,8,71,9,0,0,0,0,0,0
1,3,13,0,0,11,5,69,9,0,0,1,1,0,0
1,3,13,0,0,11,2,52,31,0,0,0,0,0,0
1,3,13,0,0,11,2,52,31,0,0,0,0,0,0
1,3,13,0,0,11,2,75,8,0,0,0,0,0,0
1,3,10,0,2,6,3,57,22,0,0,0,0,0,0
1,3,10,0,2,6,3,57,20,0,0,0,0,0,0
1,3,10,0,2,6,3,60,19,0,0,0,0,0,0
1,3,10,0,2,6,3,59,18,0,0,0,0,0,0
1,3,10,0,2,6,3,58,20,0,0,0,0,0,0
1,3,10,0,2,6,3,59,19,0,0,0,0,0,0
1,3,10,0,2,6,3,60,18,0,0,0,0,0,0
1,3,10,0,2,6,3,59,18,0,0,0,0,0,0
1,3,10,0,2,6,3,60,18,0,0,0,0,0,0
1,3,10,0,2,6,3,56,19,0,0,0,0,0,0
1,3,10,0,2,6,3,57,19,0,0,0,0,0,0
1,3,10,0,2,6,3,59,18,0,0,0,0,0,0
1,3,10,0,2,6,3,60,19,0,0,0,0,0,0
1,3,10,0,2,6,3,59,19,0,0,0,0,0,0
1,3,10,0,2,6,3,61,17,0,0,0,0,0,0
1,3,10,0,2,6,3,60,19,0,0,0,0,0,0
1,3,10,0,2,6,3,59,19,0,0,0,0,0,0
1,3,10,0,2,6,3,59,18,0,0,0,0,0,0
1,3,10,0,2,6,3,57,20,0,0,0,0,0,0
1,3,10,0,2,6,3,59,19,0,0,0,0,0,0
1,3,10,0,2,6,3,57,19,0,0,0,0,0,0
1,3,10,0,2,6,3,60,19,0,0,0,0,0,0
1,3,10,0,2,6,3,57,19,0,0,0,0,0,0
1,3,10,0,2,6,3,58,18,0,0,0,0,0,0
1,3,10,0,2,6,3,57,20,0,0,0,0,0,0
1,3,11,0,0,9,5,68,13,0,0,1,1,0,0
1,3,11,0,0,9,2,69,14,0,0,0,0,0,0
1,3,11,0,0,9,2,64,18,0,0,0,0,0,0
1,3,11,0,0,9,2,66,16,0,0,0,0,0,0
1,3,11,0,0,9,2,61,19,0,0,0,0,0,0
1,3,16,0,0,13,3,71,6,0,0,0,0,0,0
1,3,16,0,0,13,3,63,14,0,0,0,0,0,0
1,3,16,0,0,13,3,69,6,0,0,0,0,0,0
1,3,16,0,0,13,3,67,6,0,0,0,0,0,0
1,3,16,0,0,13,3,61,12,0,0,0,0,0,0
1,3,16,0,0,13,3,70,6,0,0,0,0,0,0
1,3,16,0,0,13,3,71,6,0,0,0,0,0,0
1,3,16,0,0,13,3,67,10,0,0,0,0,0,0
1,3,16,0,0,13,3,70,6,0,0,0,0,0,0
1,3,16,0,0,13,3,69,6,0,0,0,0,0,0
1,3,16,0,0,13,3,65,11,0,0,0,0,0,0
1,3,16,0,0,13,3,60,17,0,0,0,0,0,0
1,3,11,0,0,9,5,71,10,0,0,0,0,0,0
1,3,11,0,0,9,5,71,10,0,0,0,0,0,0
1,3,11,0,0,9,5,71,10,0,0,0,0,0,0
1,3,11,0,0,9,5,70,10,0,0,0,0,0,0
1,3,15,0,0,13,3,73,7,0,0,0,0,0,0
1,3,15,0,0,13,3,73,7,0,0,0,0,0,0
1,3,15,0,0,13,3,72,7,0,0,0,0,0,0
1,3,12,0,0,10,3,77,2,0,0,0,0,0,0
1,3,13,0,0,11,6,71,8,0,0,0,0,0,0
1,3,12,0,0,10,4,70,9,0,0,0,0,0,0
1,3,12,0,0,10,4,70,9,0,0,0,0,0,0
1,3,12,0,0,9,6,59,15,0,0,0,0,0,0
1,3,12,0,0,9,6,59,18,0,0,0,0,0,0
1,3,12,0,0,9,6,64,15,0,0,0,0,0,0
1,3,12,0,0,9,6,62,15,0,0,0,0,0,0
1,3,12,0,0,9,6,63,15,0,0,0,0,0,0
1,3,12,0,0,9,6,64,15,0,0,0,0,0,0
1,3,12,0,0,9,6,62,17,0,0,0,0,0,0
1,3,12,0,0,9,6,62,15,0,0,0,0,0,0
1,3,12,0,0,9,6,62,15,0,0,0,0,0,0
1,3,8,0,0,6,4,71,9,0,0,0,0,0,0
1,3,8,0,0,6,4,75,6,0,0,0,0,0,0
1,3,8,0,0,6,4,71,7,0,0,0,0,0,0
1,3,8,0,0,6,4,73,6,0,0,0,0,0,0
1,3,8,0,0,6,4,68,12,0,0,0,0,0,0
1,3,8,0,0,6,4,74,6,0,0,0,0,0,0
1,3,8,0,0,6,4,72,6,0,0,0,0,0,0
1,3,8,0,0,6,4,70,7,0,0,0,0,0,0
1,3,8,0,0,6,4,73,6,0,0,0,0,0,0
1,3,8,0,0,6,4,74,6,0,0,0,0,0,0
1,3,8,0,0,6,4,72,6,0,0,0,0,0,0
1,3,8,0,0,6,4,73,6,0,0,0,0,0,0
1,3,8,0,0,6,4,71,8,0,0,0,0,0,0
1,3,8,0,0,6,4,74,6,0,0,0,0,0,0
1,3,8,0,0,6,4,75,6,0,0,0,0,0,0
1,3,8,0,0,6,4,71,6,0,0,0,0,0,0
1,3,8,0,0,6,4,71,8,0,0,0,0,0,0
1,3,8,0,0,6,4,74,6,0,0,0,0,0,0
1,3,8,0,0,6,4,74,5,0,0,0,0,0,0
1,3,8,0,0,6,4,76,5,0,0,0,0,0,0
1,3,8,0,0,6,4,75,5,0,0,0,0,0,0
1,3,8,0,0,6,4,74,5,0,0,0,0,0,0
1,3,8,0,0,6,4,75,5,0,0,0,0,0,0
1,3,14,0,0,12,4,71,6,0,0,0,0,0,0
1,3,14,0,0,12,3,70,6,0,0,0,0,0,0
1,3,14,0,0,12,3,68,8,0,0,0,0,0,0
1,3,14,0,0,12,3,70,7,0,0,0,0,0,0
1,3,14,0,0,12,3,67,10,0,0,0,0,0,0
1,3,14,0,0,12,3,71,6,0,0,0,0,0,0
1,3,14,0,0,12,4,64,10,0,0,0,0,0,0
1,3,14,0,0,12,3,73,6,0,0,0,0,0,0
1,3,14,0,0,12,3,69,6,0,0,0,0,0,0
1,3,14,0,0,12,4,67,6,0,0,0,0,0,0
1,3,14,0,0,12,4,71,7,0,0,0,0,0,0
1,3,14,0,0,12,3,66,10,0,0,0,0,0,0
1,3,14,0,0,12,3,70,6,0,0,0,0,0,0
1,3,14,0,0,12,3,69,8,0,0,0,0,0,0
1,3,14,0,0,12,3,71,6,0,0,0,0,0,0
1,3,14,0,0,12,3,68,8,0,0,0,0,0,0
1,3,14,0,0,12,3,67,8,0,0,0,0,0,0
1,3,11,0,0,9,5,74,5,0,0,0,0,0,0
1,3,11,0,0,9,5,73,5,0,0,0,0,0,0
1,3,11,0,0,9,5,73,6,0,0,0,0,0,0
1,3,11,0,0,9,5,74,5,0,0,0,0,0,0
1,3,11,0,0,9,5,74,6,0,0,0,0,0,0
1,3,11,0,0,9,5,73,6,0,0,0,0,0,0
1,3,11,0,0,9,5,73,6,0,0,0,0,0,0
1,3,11,0,0,9,5,72,5,0,0,0,0,0,0
1,3,11,0,0,9,5,75,5,0,0,0,0,0,0
1,3,11,0,0,9,5,75,5,0,0,0,0,0,0
1,3,11,0,0,9,5,75,4,0,0,0,0,0,0
1,3,9,0,0,7,5,72,6,0,0,0,0,0,0
1,3,9,0,0,7,5,74,6,0,0,0,0,0,0
1,3,9,0,0,7,5,76,6,0,0,0,0,0,0
1,3,9,0,0,7,5,75,6,0,0,0,0,0,0
1,3,9,0,0,7,5,68,8,0,0,0,0,0,0
1,3,18,0,0,16,2,74,3,0,0,0,0,0,0
1,3,18,0,0,16,2,77,0,0,0,0,0,0,0
1,3,18,0,0,16,2,77,0,0,0,0,0,0,0
1,3,18,0,0,16,2,77,0,0,0,0,0,0,0
1,3,18,0,0,16,2,78,0,0,0,0,0,0,0
1,3,18,0,0,16,2,79,0,0,0,0,0,0,0
1,3,18,0,0,16,2,77,0,0,0,0,0,0,0
1,3,18,0,0,16,2,78,0,0,0,0,0,0,0
1,3,7,0,0,5,8,70,7,0,0,0,0,0,0
1,3,10,0,0,8,10,66,14,0,0,0,0,0,0
1,3,10,0,0,8,10,65,14,0,0,0,0,0,0
1,3,11,0,0,9,6,67,10,0,0,1,1,0,0
1,3,11,0,0,9,6,69,8,0,0,0,0,0,0
1,3,11,0,0,9,6,66,8,0,0,1,1,0,0
1,3,10,0,0,7,4,74,2,2,2,1,3,2,0
1,3,10,0,0,7,4,74,2,2,2,1,3,2,0
1,3,7,0,0,5,3,74,3,0,0,1,5,4,0
1,3,7,0,0,5,5,75,2,2,2,1,3,2,0
1,3,7,0,0,5,5,74,1,0,0,1,4,3,0
1,3,7,0,0,5,4,71,8,0,0,0,0,0,0
1,3,7,0,0,5,5,75,2,2,2,1,3,2,0
1,3,7,0,0,5,8,80,1,0,0,0,0,0,0
1,3,7,0,0,5,8,80,1,0,0,0,0,0,0
1,3,7,0,0,5,4,66,10,8,8,1,3,2,0
1,3,7,0,0,5,6,82,1,0,0,0,0,0,0
1,3,7,0,0,5,8,82,1,0,0,0,0,0,0
1,3,7,0,0,5,6,82,1,0,0,0,0,0,0
1,3,7,0,0,5,8,82,1,0,0,0,0,0,0
1,3,7,0,0,5,7,82,1,0,0,0,0,0,0
1,3,7,0,0,5,6,82,1,0,0,0,0,0,0
1,3,7,0,0,5,6,82,1,0,0,0,0,0,0
1,3,7,0,0,5,8,80,1,0,0,0,0,0,0
1,3,7,0,0,5,8,80,1,0,0,0,0,0,0
1,3,7,0,0,5,4,71,5,2,2,1,4,3,0
1,3,7,0,0,5,6,58,18,10,10,0,0,0,0
1,3,7,0,0,5,6,57,19,10,10,0,0,0,0
1,3,7,0,0,5,6,55,21,10,10,0,0,0,0
1,3,11,0,0,9,3,75,7,0,0,0,0,0,0
1,3,11,0,0,9,3,77,6,0,0,0,0,0,0
1,3,11,0,0,9,3,65,13,0,0,0,0,0,0
1,3,11,0,0,9,3,75,6,0,0,0,0,0,0
1,3,11,0,0,9,3,76,7,0,0,0,0,0,0
1,3,11,0,0,9,6,64,14,4,4,1,1,0,0
1,3,11,0,0,9,6,64,13,4,4,1,1,0,0
1,3,11,0,0,9,6,65,13,4,4,1,1,0,0
1,3,12,0,2,8,3,70,11,0,0,0,0,0,0
1,3,16,0,0,14,3,72,8,0,0,1,1,1,0
1,3,16,0,0,14,3,71,8,0,0,1,1,0,0
1,3,16,0,0,14,3,74,8,0,0,0,0,0,0
1,3,15,0,0,13,5,42,24,22,22,0,0,0,0
1,3,15,0,0,13,6,39,27,22,22,0,0,0,0
1,3,14,0,0,12,4,76,5,0,0,0,0,0,0
1,3,14,0,0,12,4,77,5,0,0,0,0,0,0
1,3,12,0,0,10,7,81,0,0,0,0,0,0,0
1,3,12,0,0,10,7,81,0,0,0,0,0,0,0
1,3,12,0,0,10,7,80,0,0,0,0,0,0,0
1,3,12,0,0,10,7,81,0,0,0,0,0,0,0
1,3,12,0,0,10,7,80,0,0,0,0,0,0,0
1,3,12,0,0,10,7,80,0,0,0,0,0,0,0
1,3,13,0,0,11,2,83,0,0,0,0,0,0,0
